Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Type,Item_Outlet_Sales
DRN47,12.1,Low Fat,0.016895293000000002,Hard Drinks,178.56599999999997,OUT018,Supermarket Type2,898.83
FDT22,10.395,Low Fat,0.112271498,Snack Foods,58.222,OUT049,Supermarket Type1,659.1419999999998
FDL51,20.7,Regular,0.047684831,Dairy,212.5876,OUT018,Supermarket Type2,1286.3256
FDZ07,,Regular,0.0,Fruits and Vegetables,60.2194,OUT027,Supermarket Type3,1733.7432
FDW49,19.5,Low Fat,0.08288849599999999,Canned,178.6002,OUT018,Supermarket Type2,1253.7014
FDX31,,Regular,0.014753811,Fruits and Vegetables,231.7958,OUT027,Supermarket Type3,5375.0034
FDR43,,Low Fat,0.160707489,Fruits and Vegetables,38.019,OUT027,Supermarket Type3,1318.284
FDP51,13.85,Regular,0.085622362,Meat,119.4124,OUT018,Supermarket Type2,2251.7356
FDP22,,Regular,0.0,Snack Foods,52.6666,OUT027,Supermarket Type3,717.7324
FDQ56,6.59,Low Fat,0.105761491,Fruits and Vegetables,84.8908,OUT049,Supermarket Type1,1677.816
FDN58,13.8,reg,0.05696081400000001,Snack Foods,230.0984,OUT049,Supermarket Type1,3707.1744
FDY34,10.5,Regular,0.011026594,Snack Foods,166.4842,OUT018,Supermarket Type2,2652.5472
NCK31,,Low Fat,0.026916794,Others,50.9666,OUT027,Supermarket Type3,717.7324
FDU45,,Regular,0.035334201,Snack Foods,115.3518,OUT027,Supermarket Type3,2277.036
FDF22,6.865,Low Fat,0.056919038,Snack Foods,212.8218,OUT049,Supermarket Type1,5770.4886
DRP35,,Low Fat,0.090427268,Hard Drinks,126.2336,OUT027,Supermarket Type3,3195.84
FDZ38,17.6,Low Fat,0.008033611,Dairy,174.2422,OUT018,Supermarket Type2,4311.055
FDW43,20.1,Regular,0.022460102000000003,Fruits and Vegetables,226.8036,OUT049,Supermarket Type1,3415.554
FDA27,20.35,Regular,0.0,Dairy,256.7672,OUT018,Supermarket Type2,5624.6784
NCU41,18.85,Low Fat,0.05213575,Health and Hygiene,190.1846,OUT049,Supermarket Type1,6687.960999999998
FDY56,16.35,Regular,0.062508438,Fruits and Vegetables,227.1062,OUT049,Supermarket Type1,5642.655
FDV39,11.3,Low Fat,0.007309544,Meat,196.2426,OUT018,Supermarket Type2,4943.565
FDN32,17.5,Low Fat,0.015623753999999997,Fruits and Vegetables,182.6266,OUT018,Supermarket Type2,3135.2522
FDF10,15.5,Regular,0.15717236,Snack Foods,149.1418,OUT049,Supermarket Type1,588.5672
FDL51,20.7,Regular,0.047565208,Dairy,213.4876,OUT049,Supermarket Type1,1929.4884
NCJ18,12.35,Low Fat,0.16419682300000002,Household,120.5124,OUT049,Supermarket Type1,2133.2232
FDJ41,6.85,Low Fat,0.022976497,Frozen Foods,261.6594,OUT018,Supermarket Type2,3401.5722
NCO54,,Low Fat,0.014205168,Household,56.7614,OUT027,Supermarket Type3,2486.763
FDZ13,7.84,Regular,0.154120252,Canned,51.935,OUT018,Supermarket Type2,199.74
FDS26,,Low Fat,0.089035961,Dairy,260.5594,OUT027,Supermarket Type3,9158.079
DRB48,,Regular,0.024733134,Soft Drinks,40.2822,OUT027,Supermarket Type3,1296.3126
DRI51,17.25,Low Fat,0.042413704,Dairy,173.1764,OUT018,Supermarket Type2,4466.1864
FDR52,12.65,Regular,0.076354362,Frozen Foods,192.1846,OUT018,Supermarket Type2,1146.5076
FDU56,,Low Fat,0.0,Fruits and Vegetables,184.7266,OUT027,Supermarket Type3,8114.7704
FDT09,15.15,Regular,0.012282366,Snack Foods,132.5284,OUT049,Supermarket Type1,1713.7692
FDN48,,Low Fat,0.064636203,Baking Goods,90.0804,OUT027,Supermarket Type3,2113.2492
FDO11,,Regular,0.030118338,Breads,248.8092,OUT027,Supermarket Type3,3486.1288
FDV57,15.25,Regular,0.065999008,Snack Foods,177.96599999999995,OUT049,Supermarket Type1,2336.958
FDR56,,Regular,0.100277876,Fruits and Vegetables,196.8768,OUT027,Supermarket Type3,7094.7648
FDE16,8.895,Low Fat,0.026384672,Frozen Foods,208.9954,OUT049,Supermarket Type1,4584.6988
FDE53,,LF,0.026749991,Frozen Foods,106.928,OUT027,Supermarket Type3,2876.256
FDK24,9.195,Low Fat,0.0,Baking Goods,43.6744,OUT018,Supermarket Type2,407.4696
FDW31,11.35,Regular,0.043333912,Fruits and Vegetables,201.0742,OUT018,Supermarket Type2,2189.8162
FDK28,5.695,Low Fat,0.065857092,Frozen Foods,258.5646,OUT018,Supermarket Type2,4380.2982
DRD37,9.8,Low Fat,0.013898123,Soft Drinks,46.506,OUT018,Supermarket Type2,372.848
FDZ47,,Regular,0.078912473,Baking Goods,99.9042,OUT027,Supermarket Type3,3273.7386
NCJ54,,Low Fat,0.059776237,Household,231.7642,OUT027,Supermarket Type3,5344.3766
NCI29,8.6,Low Fat,0.032754431,Health and Hygiene,140.5154,OUT018,Supermarket Type2,283.6308
FDC15,18.1,Low Fat,0.17824575,Dairy,158.1288,OUT049,Supermarket Type1,3299.7048
FDO19,,Regular,0.016516275,Fruits and Vegetables,47.4034,OUT027,Supermarket Type3,2187.153
FDV37,,Regular,0.083109455,Canned,195.8426,OUT027,Supermarket Type3,5734.5354
FDI27,8.71,Regular,0.04605781,Dairy,43.8744,OUT049,Supermarket Type1,633.8416
FDW44,9.5,Regular,0.035205866,Fruits and Vegetables,171.3448,OUT049,Supermarket Type1,2386.2272
NCQ43,,Low Fat,0.110762642,Others,108.5912,OUT027,Supermarket Type3,1637.868
FDZ22,,Low Fat,0.045050674000000006,Snack Foods,84.925,OUT027,Supermarket Type3,1747.725
DRH13,8.575,Low Fat,0.023983258,Soft Drinks,106.328,OUT018,Supermarket Type2,958.752
FDJ20,20.7,Regular,0.100330684,Fruits and Vegetables,123.4388,OUT049,Supermarket Type1,1238.388
FDL25,6.92,Regular,0.131128467,Breakfast,93.1804,OUT049,Supermarket Type1,1561.9668
FDD40,20.25,Regular,0.014816356,Dairy,194.1162,OUT049,Supermarket Type1,3848.324
NCM41,16.5,Low Fat,0.035801238,Health and Hygiene,92.612,OUT018,Supermarket Type2,559.2719999999998
FDC53,8.68,Low Fat,0.008871687,Frozen Foods,99.7384,OUT018,Supermarket Type2,295.6152
FDQ09,7.235,Low Fat,0.058369013,Snack Foods,115.2834,OUT018,Supermarket Type2,1267.0174
NCV42,6.26,Low Fat,0.031470832000000004,Household,110.2228,OUT049,Supermarket Type1,1547.3192
FDW03,5.63,Regular,0.024579432,Meat,105.3306,OUT049,Supermarket Type1,1045.306
FDC17,12.15,Low Fat,0.015523707,Frozen Foods,212.0928,OUT018,Supermarket Type2,2735.1064
FDO44,,Low Fat,0.087029712,Fruits and Vegetables,109.2228,OUT027,Supermarket Type3,3205.1612
FDU04,7.93,Low Fat,0.0,Frozen Foods,123.2414,OUT018,Supermarket Type2,487.3656
FDL46,,Low Fat,0.053795154000000005,Snack Foods,117.7466,OUT027,Supermarket Type3,1414.1592
FDN27,20.85,Low Fat,0.0,Meat,115.1808,OUT018,Supermarket Type2,1054.6272
FDZ52,19.2,Low Fat,0.100230114,Frozen Foods,112.9886,OUT049,Supermarket Type1,1667.829
FDC11,,LF,0.141106202,Starchy Foods,87.9172,OUT027,Supermarket Type3,3836.3396
FDP13,8.1,Regular,0.134532392,Canned,39.448,OUT049,Supermarket Type1,878.8560000000001
FDP24,20.6,LF,0.083133128,Baking Goods,120.1756,OUT049,Supermarket Type1,1332.9316
NCQ42,20.35,Low Fat,0.039428167,Household,127.9678,OUT018,Supermarket Type2,3560.6984
FDY59,8.195,Low Fat,0.0,Baking Goods,93.1462,OUT018,Supermarket Type2,647.8234
FDT32,19.0,Regular,0.06590129900000001,Fruits and Vegetables,188.7214,OUT018,Supermarket Type2,1695.7926
FDK20,12.6,Regular,0.041622264,Fruits and Vegetables,124.0072,OUT049,Supermarket Type1,4042.7376
FDX09,,Low Fat,0.064933297,Snack Foods,174.83700000000005,OUT027,Supermarket Type3,4763.799
DRI37,,Low Fat,0.107076832,Soft Drinks,58.7904,OUT027,Supermarket Type3,1288.9888
FDU13,8.355,Low Fat,0.188322664,Canned,148.5418,OUT018,Supermarket Type2,2207.127
FDT32,,Regular,0.065316099,Fruits and Vegetables,189.9214,OUT027,Supermarket Type3,5087.3778
FDC46,,Low Fat,0.115978122,Snack Foods,183.4266,OUT027,Supermarket Type3,7192.6374
FDY51,12.5,Low Fat,0.081465335,Meat,220.7798,OUT018,Supermarket Type2,6611.394
DRG39,14.15,Low Fat,0.042352822000000005,Dairy,51.6982,OUT018,Supermarket Type2,1262.3568
NCG43,20.2,Low Fat,0.074541867,Household,94.1462,OUT018,Supermarket Type2,1758.3778
DRF01,5.655,Low Fat,0.175352413,Soft Drinks,147.4102,OUT049,Supermarket Type1,2478.7734
DRF15,18.35,Low Fat,0.03334929,Dairy,155.034,OUT018,Supermarket Type2,1990.742
FDB56,8.75,Regular,0.074931201,Fruits and Vegetables,187.6556,OUT018,Supermarket Type2,938.778
FDD03,13.3,Low Fat,0.080131363,Dairy,234.03,OUT018,Supermarket Type2,4194.54
FDW22,9.695,Regular,0.03033748,Snack Foods,222.9114,OUT049,Supermarket Type1,5764.4964
FDA34,,Low Fat,0.014788594,Starchy Foods,174.408,OUT027,Supermarket Type3,7443.644
FDD29,12.15,Low Fat,0.018485511,Frozen Foods,253.1698,OUT018,Supermarket Type2,1522.0188
FDL02,20.0,Regular,0.104245198,Canned,105.3622,OUT049,Supermarket Type1,1270.3464
FDO51,,Regular,0.041779181,Meat,43.4112,OUT027,Supermarket Type3,1107.8912
DRK23,8.395,Low Fat,0.07226985,Hard Drinks,254.104,OUT018,Supermarket Type2,3542.056
FDO27,6.175,Regular,0.17980696100000002,Meat,95.2752,OUT018,Supermarket Type2,1534.0032
FDB16,8.21,Low Fat,0.044995631,Dairy,89.2198,OUT049,Supermarket Type1,1308.297
NCB18,19.6,Low Fat,0.041459372,Household,89.6514,OUT018,Supermarket Type2,1239.7196
FDR16,5.845,Regular,0.105445801,Frozen Foods,214.4218,OUT018,Supermarket Type2,1496.0526
FDF44,7.17,Regular,0.05997133,Fruits and Vegetables,132.1968,OUT018,Supermarket Type2,2870.9296
FDK15,10.8,Low Fat,0.098566832,Meat,98.3042,OUT049,Supermarket Type1,1488.063
FDJ08,11.1,Low Fat,0.11084417,Fruits and Vegetables,189.2846,OUT049,Supermarket Type1,5159.2842
FDS10,,Low Fat,0.0350152,Snack Foods,182.0318,OUT027,Supermarket Type3,5954.2494
FDJ55,12.8,Regular,0.023567538,Meat,226.8404,OUT049,Supermarket Type1,4500.808
FDX33,,Regular,0.116915909,Snack Foods,159.4578,OUT027,Supermarket Type3,4974.1918
FDC33,,Regular,0.068604503,Fruits and Vegetables,197.3768,OUT027,Supermarket Type3,7488.9184
NCV54,,Low Fat,0.03294861,Household,116.8124,OUT027,Supermarket Type3,2488.7604
NCU17,5.32,Low Fat,0.093027718,Health and Hygiene,101.4674,OUT049,Supermarket Type1,2954.1546
DRH25,,Low Fat,0.014522363,Soft Drinks,50.2324,OUT027,Supermarket Type3,1298.31
FDF14,7.55,Low Fat,0.027212058,Canned,152.734,OUT049,Supermarket Type1,2756.4120000000007
FDH21,10.395,Low Fat,0.031273559,Seafood,160.0604,OUT049,Supermarket Type1,1267.6832
FDG21,17.35,Regular,0.146895866,Seafood,149.605,OUT018,Supermarket Type2,3745.125
NCQ38,16.35,Low Fat,0.013420878999999998,Others,104.828,OUT018,Supermarket Type2,1810.976
FDI28,14.3,Low Fat,0.026428924,Frozen Foods,78.2302,OUT018,Supermarket Type2,554.6114
FDA03,,Regular,0.045243613,Dairy,146.8102,OUT027,Supermarket Type3,3499.4448
FDO52,,Regular,0.076790922,Frozen Foods,172.1106,OUT027,Supermarket Type3,2566.659
FDP13,,Regular,0.133673087,Canned,41.548,OUT027,Supermarket Type3,918.804
FDV02,,Low Fat,0.060252433,Dairy,170.7106,OUT027,Supermarket Type3,3079.9908
FDS28,8.18,reg,0.08252970400000001,Frozen Foods,56.9588,OUT049,Supermarket Type1,744.3644
DRK23,8.395,Low Fat,0.072088552,Hard Drinks,253.704,OUT049,Supermarket Type1,4554.072
FDA10,20.35,Low Fat,0.0,Snack Foods,120.9072,OUT049,Supermarket Type1,1470.0864
FDE38,,Low Fat,0.044391149000000005,Canned,164.3842,OUT027,Supermarket Type3,4476.1734
NCQ42,20.35,Low Fat,0.039329257,Household,127.6678,OUT049,Supermarket Type1,2924.8594
FDO15,16.75,Regular,0.008579863,Meat,72.3038,OUT049,Supermarket Type1,960.7494
FDV56,,Regular,0.013529884,Fruits and Vegetables,106.2596,OUT027,Supermarket Type3,1402.1748
FDC04,,Low Fat,0.044767801,Dairy,241.8854,OUT027,Supermarket Type3,4592.0226
FDK43,9.8,Low Fat,0.026950104,Meat,128.40200000000002,OUT018,Supermarket Type2,1265.02
FDU44,12.15,Regular,0.058516562,Fruits and Vegetables,164.1552,OUT049,Supermarket Type1,5198.5664
FDU16,19.25,Regular,0.058365706,Frozen Foods,82.1908,OUT049,Supermarket Type1,2432.8332
FDW01,,Low Fat,0.06375030200000001,Canned,153.4682,OUT027,Supermarket Type3,2287.023
FDC10,,Regular,0.07252476,Snack Foods,120.3098,OUT027,Supermarket Type3,1687.1372
FDG24,,Low Fat,0.014560297,Baking Goods,81.425,OUT027,Supermarket Type3,1331.6
FDO04,,Low Fat,0.026408698,Frozen Foods,53.2614,OUT027,Supermarket Type3,607.8754
NCO06,19.25,Low Fat,0.108470504,Household,33.4558,OUT018,Supermarket Type2,441.4254
FDS33,,Regular,0.122830885,Snack Foods,86.9514,OUT027,Supermarket Type3,3364.9532
FDW49,19.5,Low Fat,0.0,Canned,179.3002,OUT049,Supermarket Type1,2328.3026
NCJ29,,Low Fat,0.035022503,Health and Hygiene,85.1224,OUT027,Supermarket Type3,2045.3376
FDZ01,,Regular,0.009014978,Canned,102.699,OUT027,Supermarket Type3,3095.97
FDG44,6.13,Low Fat,0.102607233,Fruits and Vegetables,54.0298,OUT018,Supermarket Type2,808.947
FDO36,,Low Fat,0.07753654,Baking Goods,180.866,OUT027,Supermarket Type3,3235.788
FDN12,,LF,0.08071118,Baking Goods,113.1544,OUT027,Supermarket Type3,3355.632
NCJ30,5.82,Low Fat,0.080968973,Household,171.37900000000005,OUT018,Supermarket Type2,2037.348
FDB09,16.25,Low Fat,0.057485328,Fruits and Vegetables,126.2046,OUT049,Supermarket Type1,1867.569
FDL24,,Regular,0.024776026,Baking Goods,172.3422,OUT027,Supermarket Type3,7759.899
FDR58,,Low Fat,0.041718456,Snack Foods,94.5462,OUT027,Supermarket Type3,2868.9322
FDQ15,,Regular,0.150341867,Meat,83.1276,OUT027,Supermarket Type3,1868.2348
DRP35,18.85,Low Fat,0.091008572,Hard Drinks,129.6336,OUT049,Supermarket Type1,3195.84
FDS44,12.65,Regular,0.156286566,Fruits and Vegetables,238.9538,OUT049,Supermarket Type1,4086.0146
NCI54,15.2,Low Fat,0.033735909,Household,110.9912,OUT018,Supermarket Type2,1856.2504
FDH40,,Regular,0.078547351,Frozen Foods,79.3276,OUT027,Supermarket Type3,1380.8692
FDA21,13.65,Low Fat,0.036107198,Snack Foods,184.4924,OUT018,Supermarket Type2,5182.5872
NCK17,,Low Fat,0.037711338,Health and Hygiene,41.548,OUT027,Supermarket Type3,1358.2320000000002
FDD36,,Low Fat,0.021170542,Baking Goods,117.6124,OUT027,Supermarket Type3,2251.7356
NCM19,,Low Fat,0.047008497,Others,112.0202,OUT027,Supermarket Type3,5063.4090000000015
FDS31,13.1,reg,0.0,Fruits and Vegetables,178.9318,OUT049,Supermarket Type1,3067.3406
DRG15,6.13,Low Fat,0.07685520700000001,Dairy,59.3536,OUT049,Supermarket Type1,1470.0864
NCR17,9.8,Low Fat,0.024482644,Health and Hygiene,116.2492,OUT018,Supermarket Type2,2896.23
FDV01,,Regular,0.0,Canned,154.6314,OUT027,Supermarket Type3,6515.5188
FDT21,7.42,Low Fat,0.020474913,Snack Foods,248.4092,OUT018,Supermarket Type2,996.0368
FDJ40,,Regular,0.049349121,Frozen Foods,108.6912,OUT027,Supermarket Type3,3057.3536
FDU44,,Regular,0.058142797,Fruits and Vegetables,162.1552,OUT027,Supermarket Type3,3086.6488
FDT08,13.65,Low Fat,0.04929502,Fruits and Vegetables,150.505,OUT049,Supermarket Type1,2696.49
FDJ45,,Low Fat,0.073055148,Seafood,33.7216,OUT027,Supermarket Type3,1280.9992
NCY41,16.75,Low Fat,0.07585337,Health and Hygiene,36.8532,OUT049,Supermarket Type1,1150.5024
FDS21,19.85,Regular,0.020961192,Snack Foods,62.0194,OUT018,Supermarket Type2,619.194
FDQ08,,Regular,0.018838681,Fruits and Vegetables,62.9536,OUT027,Supermarket Type3,2266.3832
FDS47,16.75,Low Fat,0.129086113,Breads,89.4856,OUT049,Supermarket Type1,1054.6272
FDW27,5.86,Regular,0.151467821,Meat,154.1314,OUT018,Supermarket Type2,3412.8908
DRE12,,Low Fat,0.07043780000000001,Soft Drinks,112.886,OUT027,Supermarket Type3,2942.836
FDD51,11.15,Low Fat,0.120139206,Dairy,45.0744,OUT049,Supermarket Type1,452.744
FDY27,6.38,Low Fat,0.032028115,Dairy,178.3344,OUT018,Supermarket Type2,3211.8192
FDL32,15.7,Regular,0.122657336,Fruits and Vegetables,110.1544,OUT049,Supermarket Type1,1565.9616
FDW46,13.0,reg,0.070588037,Snack Foods,65.9484,OUT018,Supermarket Type2,1043.9744
NCO17,,Low Fat,0.073024401,Health and Hygiene,121.844,OUT027,Supermarket Type3,3115.9440000000004
FDZ08,,Regular,0.109459733,Fruits and Vegetables,84.1592,OUT027,Supermarket Type3,1320.9472
FDM60,10.8,Regular,0.048339408,Baking Goods,41.5138,OUT018,Supermarket Type2,446.7518
NCI31,20.0,Low Fat,0.08165845,Others,35.019,OUT018,Supermarket Type2,585.904
FDX39,14.3,Regular,0.04975339,Meat,210.3586,OUT049,Supermarket Type1,6331.758000000002
NCR30,20.6,Low Fat,0.07128216799999999,Household,74.4696,OUT018,Supermarket Type2,223.7088
DRE60,9.395,Low Fat,0.159582185,Soft Drinks,224.772,OUT049,Supermarket Type1,7017.531999999998
FDK48,7.445,Low Fat,0.037690731,Baking Goods,73.3354,OUT049,Supermarket Type1,451.4124
FDC09,15.5,Regular,0.026409147,Fruits and Vegetables,102.1332,OUT018,Supermarket Type2,615.1992
FDN52,,Regular,0.13093275,Frozen Foods,86.9198,OUT027,Supermarket Type3,1569.9564
FDS51,13.35,Low Fat,0.032230526,Meat,61.4194,OUT049,Supermarket Type1,743.0328
FDQ21,21.25,Low Fat,0.019502354,Snack Foods,120.8756,OUT018,Supermarket Type2,3150.5656
FDV57,,Regular,0.06557744900000001,Snack Foods,181.766,OUT027,Supermarket Type3,7370.406
NCS54,13.6,Low Fat,0.010008699,Household,176.737,OUT049,Supermarket Type1,4940.236
FDG45,8.1,Low Fat,0.0,Fruits and Vegetables,211.8902,OUT018,Supermarket Type2,3823.0236
FDS35,,LF,0.110681931,Breads,63.2826,OUT027,Supermarket Type3,1033.3216
FDI41,,Regular,0.061955439,Frozen Foods,145.1418,OUT027,Supermarket Type3,4561.3958
FDN21,,LF,0.076483451,Snack Foods,163.1236,OUT027,Supermarket Type3,2416.854
FDB34,15.25,Low Fat,0.02671821,Snack Foods,85.2198,OUT018,Supermarket Type2,1482.7366
FDX59,,Low Fat,0.0514111,Breads,33.0558,OUT027,Supermarket Type3,984.7182
NCK54,,Low Fat,0.029380407,Household,114.715,OUT027,Supermarket Type3,1864.24
FDA45,,Low Fat,0.154627247,Snack Foods,177.637,OUT027,Supermarket Type3,5469.547
FDT34,9.3,Low Fat,0.174621343,Snack Foods,104.2964,OUT049,Supermarket Type1,1998.7316
FDG57,14.7,Low Fat,0.072410764,Fruits and Vegetables,48.2034,OUT049,Supermarket Type1,1020.6714
FDF52,9.3,Low Fat,0.067055339,Frozen Foods,184.2292,OUT018,Supermarket Type2,1277.0044
FDP48,,Regular,0.043810028,Baking Goods,181.395,OUT027,Supermarket Type3,6042.135
FDC26,10.195,Low Fat,0.126897925,Canned,110.6886,OUT018,Supermarket Type2,1223.0746
FDF34,9.3,Regular,0.014076503,Snack Foods,200.0084,OUT018,Supermarket Type2,2182.4924
FDM36,,Regular,0.058446424,Baking Goods,172.1422,OUT027,Supermarket Type3,5518.1504
FDS44,,Regular,0.15528831,Fruits and Vegetables,241.7538,OUT027,Supermarket Type3,9133.4444
NCP06,,Low Fat,0.039055756,Household,152.3366,OUT027,Supermarket Type3,2115.9124
FDE33,,Regular,0.049395242,Fruits and Vegetables,80.3644,OUT027,Supermarket Type3,1885.5456
FDZ44,8.185,Low Fat,0.038789271,Fruits and Vegetables,115.6808,OUT049,Supermarket Type1,703.0848
FDV46,18.2,Low Fat,0.012659235,Snack Foods,140.718,OUT018,Supermarket Type2,2656.542
FDU14,,Low Fat,0.034584356000000004,Dairy,248.375,OUT027,Supermarket Type3,10236.675
FDC29,8.39,Regular,0.024304264,Frozen Foods,114.0176,OUT018,Supermarket Type2,1488.7288
FDS03,,Low Fat,0.079243005,Meat,65.8826,OUT027,Supermarket Type3,1614.565
FDZ25,,Regular,0.02748331,Canned,169.37900000000005,OUT027,Supermarket Type3,5602.7069999999985
FDO38,17.25,Low Fat,0.073135768,Canned,77.2986,OUT018,Supermarket Type2,1012.6818
NCP29,8.42,Low Fat,0.112728355,Health and Hygiene,65.8168,OUT018,Supermarket Type2,830.9184
FDU37,9.5,Regular,0.104933928,Canned,78.796,OUT018,Supermarket Type2,1198.44
FDE50,,Regular,0.01612717,Canned,189.3556,OUT027,Supermarket Type3,2253.0672
FDU15,13.65,Regular,0.026643448,Meat,37.9532,OUT049,Supermarket Type1,862.8768
NCG43,,Low Fat,0.073879939,Household,94.0462,OUT027,Supermarket Type3,1850.924
FDR23,,Low Fat,0.08139146,Breads,177.83700000000005,OUT027,Supermarket Type3,6351.732
FDS52,,Low Fat,0.005448005,Frozen Foods,102.1016,OUT027,Supermarket Type3,3542.056
NCP18,12.15,Low Fat,0.028714747,Household,151.9708,OUT018,Supermarket Type2,3611.2992
DRF23,,Low Fat,0.122058364,Hard Drinks,172.8396,OUT027,Supermarket Type3,7152.0236
FDW08,,LF,0.147663025,Fruits and Vegetables,106.028,OUT027,Supermarket Type3,1810.976
FDZ33,10.195,low fat,0.107834541,Snack Foods,146.5076,OUT018,Supermarket Type2,1330.2684
FDT28,13.3,Low Fat,0.063664998,Frozen Foods,151.6708,OUT049,Supermarket Type1,3912.2408
FDH33,12.85,Low Fat,0.122221269,Snack Foods,45.9428,OUT018,Supermarket Type2,1274.3412
DRG27,8.895,Low Fat,0.0,Dairy,42.0138,OUT018,Supermarket Type2,568.5932
FDD44,8.05,Regular,0.078522357,Fruits and Vegetables,257.1646,OUT049,Supermarket Type1,6183.9504
FDO38,17.25,Low Fat,0.072952298,Canned,76.0986,OUT049,Supermarket Type1,623.1888
FDC35,,Low Fat,0.122242847,Starchy Foods,207.5638,OUT027,Supermarket Type3,4555.4036
FDV43,16.0,Low Fat,0.076975118,Fruits and Vegetables,46.2086,OUT049,Supermarket Type1,490.6946
DRE12,4.59,Low Fat,0.070890602,Soft Drinks,111.686,OUT049,Supermarket Type1,1584.604
DRC36,,Regular,0.044767032000000005,Soft Drinks,173.7054,OUT027,Supermarket Type3,5778.4782
FDZ38,,Low Fat,0.007962273,Dairy,174.0422,OUT027,Supermarket Type3,5173.266
NCN18,8.895,Low Fat,0.125222705,Household,113.3544,OUT018,Supermarket Type2,1006.6896
NCB43,,Low Fat,0.099428487,Household,187.8898,OUT027,Supermarket Type3,7296.5022
FDC44,15.6,Low Fat,0.0,Fruits and Vegetables,111.9518,OUT049,Supermarket Type1,2163.1842
FDK10,,Regular,0.04016342,Snack Foods,181.166,OUT027,Supermarket Type3,3415.554
FDD20,,Low Fat,0.020614212,Fruits and Vegetables,126.4046,OUT027,Supermarket Type3,5353.6978
NCM54,,Low Fat,0.050692386,Household,125.6678,OUT027,Supermarket Type3,4832.3764
DRF36,16.1,Low Fat,0.023673342000000003,Soft Drinks,189.0846,OUT018,Supermarket Type2,5350.3688
FDI44,,Low Fat,0.099747488,Fruits and Vegetables,75.2328,OUT027,Supermarket Type3,1544.656
FDB21,,Low Fat,0.0,Fruits and Vegetables,242.9854,OUT027,Supermarket Type3,6767.1912
FDU46,10.3,Regular,0.011143599,Snack Foods,88.25399999999998,OUT049,Supermarket Type1,1125.202
NCI18,18.35,Low Fat,0.014045832,Household,222.7746,OUT049,Supermarket Type1,1570.6222
FDF53,20.75,Regular,0.08373655099999999,Frozen Foods,178.7318,OUT049,Supermarket Type1,3428.2042
NCM05,,Low Fat,0.059557164,Health and Hygiene,263.7226,OUT027,Supermarket Type3,6872.3876
FDR13,9.895,Regular,0.028837829,Canned,117.8492,OUT018,Supermarket Type2,1506.0396
FDW40,14.0,Regular,0.105573769,Frozen Foods,143.9812,OUT018,Supermarket Type2,1139.8496
FDT46,,Low Fat,0.030657949,Snack Foods,50.5008,OUT027,Supermarket Type3,1012.016
FDM21,,Low Fat,0.064052392,Snack Foods,256.1646,OUT027,Supermarket Type3,7472.2734
FDH26,,Regular,0.034531702000000004,Canned,142.2496,OUT027,Supermarket Type3,2399.5432
NCM42,6.13,Low Fat,0.028365524,Household,110.0912,OUT049,Supermarket Type1,1637.868
FDN04,,Regular,0.01401884,Frozen Foods,178.1344,OUT027,Supermarket Type3,3747.1224
DRH59,10.8,low fat,0.0,Hard Drinks,72.33800000000002,OUT049,Supermarket Type1,805.618
FDY36,,Low Fat,0.009364957,Baking Goods,74.238,OUT027,Supermarket Type3,1171.808
FDK22,9.8,Low Fat,0.026192765,Snack Foods,215.685,OUT018,Supermarket Type2,649.155
FDF21,,Regular,0.05854250900000001,Fruits and Vegetables,188.353,OUT027,Supermarket Type3,4364.319
FDO33,14.75,Low Fat,0.089686322,Snack Foods,115.3518,OUT018,Supermarket Type2,1821.6288
FDV22,14.85,Regular,0.009979271,Snack Foods,155.763,OUT018,Supermarket Type2,3129.26
NCR29,7.565,Low Fat,0.054863459,Health and Hygiene,58.393,OUT018,Supermarket Type2,509.337
FDZ35,9.6,Regular,0.02236923,Breads,104.799,OUT018,Supermarket Type2,1341.5870000000002
FDT19,7.59,Regular,0.145631695,Fruits and Vegetables,172.808,OUT018,Supermarket Type2,2250.404
FDO34,,Low Fat,0.029793955,Snack Foods,167.2816,OUT027,Supermarket Type3,5704.5744
NCV54,11.1,Low Fat,0.033160417000000005,Household,119.6124,OUT049,Supermarket Type1,2251.7356
FDH57,,Low Fat,0.035574413,Fruits and Vegetables,131.4284,OUT027,Supermarket Type3,5404.9644
FDM51,11.8,Regular,0.025966531,Meat,102.2674,OUT049,Supermarket Type1,2444.8176
FDV44,8.365,Regular,0.039906377,Fruits and Vegetables,191.3188,OUT049,Supermarket Type1,1713.7692
FDZ47,20.7,Regular,0.079419755,Baking Goods,99.8042,OUT049,Supermarket Type1,1488.063
FDL26,18.0,Low Fat,0.073490977,Canned,157.3972,OUT018,Supermarket Type2,778.9860000000001
FDM39,6.42,Low Fat,0.053688479,Dairy,178.3002,OUT018,Supermarket Type2,2328.3026
FDG46,,Regular,0.032750291,Snack Foods,112.1518,OUT027,Supermarket Type3,5351.0346
FDO19,17.7,Regular,0.016622448,Fruits and Vegetables,50.2034,OUT049,Supermarket Type1,1166.4816
NCN05,8.235,Low Fat,0.014482153,Health and Hygiene,182.295,OUT049,Supermarket Type1,3661.9
FDJ02,17.2,Regular,0.025205909,Canned,149.1418,OUT049,Supermarket Type1,1177.1344
