Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Type,Item_Outlet_Sales
FDU40,20.85,Low Fat,0.037396901,Frozen Foods,193.8478,OUT035,Supermarket Type1,2712.4692
FDZ09,17.6,Low Fat,0.10487896699999999,Snack Foods,164.8868,OUT046,Supermarket Type1,2456.802
NCU30,5.11,Low Fat,0.034868095,Household,163.821,OUT035,Supermarket Type1,2120.573
FDB35,12.3,Regular,0.064618976,Starchy Foods,89.8804,OUT046,Supermarket Type1,1286.3256
DRD12,6.96,Low Fat,0.077178965,Soft Drinks,93.1146,OUT035,Supermarket Type1,2189.1504
FDR11,10.5,Regular,0.142511272,Breads,158.7578,OUT035,Supermarket Type1,2246.4092
FDV03,17.6,Low Fat,0.058091269,Meat,156.2314,OUT046,Supermarket Type1,2947.4966
FDZ57,10.0,Regular,0.037757166,Snack Foods,126.7994,OUT035,Supermarket Type1,1284.994
FDT04,17.25,Low Fat,0.107021498,Frozen Foods,40.5822,OUT035,Supermarket Type1,785.6439999999999
NCL53,7.5,Low Fat,0.036228067,Health and Hygiene,175.2028,OUT035,Supermarket Type1,4427.57
FDO13,,Low Fat,0.106907604,Breakfast,162.8526,OUT019,Grocery Store,493.3578
NCK05,20.1,Low Fat,0.077439606,Health and Hygiene,60.6536,OUT035,Supermarket Type1,980.0576
FDC02,21.35,Low Fat,0.068822477,Canned,258.3278,OUT046,Supermarket Type1,7028.8506
NCQ30,,Low Fat,0.050901814000000004,Household,120.5414,OUT019,Grocery Store,365.5242
FDL10,8.395,Low Fat,0.039492207,Snack Foods,97.3042,OUT046,Supermarket Type1,1091.2462
FDX20,7.365,Low Fat,0.042552205,Fruits and Vegetables,225.172,OUT035,Supermarket Type1,3395.58
FDO24,11.1,Low Fat,0.176182345,Baking Goods,158.1604,OUT035,Supermarket Type1,1901.5248
NCV29,11.8,Low Fat,0.022843501000000002,Health and Hygiene,177.8686,OUT046,Supermarket Type1,4621.9836
FDQ48,14.3,Regular,0.034411238,Baking Goods,98.6726,OUT046,Supermarket Type1,782.9808
FDS47,16.75,Low Fat,0.128861359,Breads,86.2856,OUT035,Supermarket Type1,1406.1696
FDW48,18.0,Low Fat,0.008539208000000001,Baking Goods,81.2618,OUT035,Supermarket Type1,402.809
DRO47,10.195,Low Fat,0.112203445,Hard Drinks,111.786,OUT035,Supermarket Type1,1697.79
FDL48,19.35,Regular,0.08226641900000001,Baking Goods,48.8034,OUT046,Supermarket Type1,340.2238
FDT40,5.985,LF,0.095795326,Frozen Foods,128.4678,OUT046,Supermarket Type1,508.6712
FDM28,15.7,Low Fat,0.045203854,Frozen Foods,180.266,OUT046,Supermarket Type1,1617.894
FDR35,12.5,Low Fat,0.020697723,Breads,198.8742,OUT046,Supermarket Type1,5773.1518
FDX15,17.2,Low Fat,0.156298858,Meat,162.1578,OUT046,Supermarket Type1,1283.6624
FDY34,,Regular,0.019227816000000002,Snack Foods,163.9842,OUT019,Grocery Store,331.5684
FDQ44,20.5,Low Fat,0.036140297,Fruits and Vegetables,120.0756,OUT046,Supermarket Type1,2302.3364
NCZ29,15.0,Low Fat,0.071371458,Health and Hygiene,125.2362,OUT046,Supermarket Type1,1384.1982
FDL21,15.85,Regular,0.007145063,Snack Foods,41.048,OUT035,Supermarket Type1,479.376
FDB53,13.35,Low Fat,0.139426044,Frozen Foods,148.3392,OUT035,Supermarket Type1,3877.6192
DRM49,6.11,Regular,0.151925271,Soft Drinks,46.6086,OUT035,Supermarket Type1,624.5204
FDS13,,Low Fat,0.21799414,Canned,266.5884,OUT019,Grocery Store,1324.942
FDX01,10.1,Low Fat,0.024159767000000002,Canned,114.715,OUT035,Supermarket Type1,815.605
FDO10,,Regular,0.0,Snack Foods,58.7588,OUT019,Grocery Store,400.8116
FDA50,,Low Fat,0.152632413,Dairy,98.441,OUT019,Grocery Store,96.541
FDQ40,,Regular,0.063079544,Frozen Foods,175.7712,OUT019,Grocery Store,351.5424
FDB17,,Low Fat,0.06420812599999999,Frozen Foods,180.1976,OUT019,Grocery Store,181.0976
FDA21,13.65,Low Fat,0.03596071,Snack Foods,186.3924,OUT046,Supermarket Type1,1665.8316
NCL31,,Low Fat,0.210596485,Others,144.747,OUT019,Grocery Store,143.14700000000002
FDX46,12.3,Regular,0.058105769,Snack Foods,60.4562,OUT035,Supermarket Type1,1777.6860000000001
FDJ40,13.6,Regular,0.049579883,Frozen Foods,110.0912,OUT035,Supermarket Type1,1965.4416
FDB05,,Low Fat,0.145669556,Frozen Foods,247.2776,OUT019,Grocery Store,743.0328
FDP10,19.0,Low Fat,0.128090139,Snack Foods,107.0622,OUT046,Supermarket Type1,1376.2086
FDC45,17.0,Low Fat,0.135707553,Fruits and Vegetables,172.5106,OUT035,Supermarket Type1,2053.3272
FDS48,15.15,Low Fat,0.027774002000000002,Baking Goods,152.3708,OUT035,Supermarket Type1,3159.8868
FDX04,,Regular,0.07278643,Frozen Foods,49.4376,OUT019,Grocery Store,191.7504
FDL58,5.78,Regular,0.07414907400000001,Snack Foods,262.2568,OUT046,Supermarket Type1,5273.1359999999995
FDW48,,Low Fat,0.0,Baking Goods,81.8618,OUT019,Grocery Store,161.1236
FDQ15,20.35,Regular,0.0,Meat,81.6276,OUT046,Supermarket Type1,1787.0072
DRC12,17.85,Low Fat,0.037826873,Soft Drinks,189.7188,OUT046,Supermarket Type1,2285.0256
FDJ09,15.0,low fat,0.0,Snack Foods,47.2744,OUT035,Supermarket Type1,679.1160000000001
FDY48,,Low Fat,0.041556697000000004,Baking Goods,104.4332,OUT019,Grocery Store,307.5996
FDX33,9.195,Regular,0.11748483400000001,Snack Foods,158.5578,OUT046,Supermarket Type1,2406.867
FDI34,10.65,Regular,0.08513595300000001,Snack Foods,232.3668,OUT046,Supermarket Type1,3685.8688
NCH43,,Low Fat,0.123557061,Household,216.6192,OUT019,Grocery Store,215.7192
FDB14,,Regular,0.0,Canned,92.31200000000001,OUT019,Grocery Store,372.848
FDW23,5.765,Low Fat,0.081996785,Baking Goods,40.1164,OUT035,Supermarket Type1,540.6296
FDX24,8.355,Low Fat,0.013929058999999999,Baking Goods,94.1462,OUT046,Supermarket Type1,2221.1088
FDY60,10.5,Regular,0.0,Baking Goods,143.3128,OUT046,Supermarket Type1,1438.128
NCA05,20.75,Low Fat,0.02512588,Health and Hygiene,150.4734,OUT035,Supermarket Type1,890.8404
FDK50,7.96,Low Fat,0.028357839,Canned,163.2894,OUT035,Supermarket Type1,4530.1032
DRG15,6.13,Low Fat,0.076735903,Dairy,62.4536,OUT046,Supermarket Type1,1225.072
FDQ58,7.315,Low Fat,0.01530184,Snack Foods,154.434,OUT046,Supermarket Type1,1378.2060000000001
FDJ09,15.0,Low Fat,0.0,Snack Foods,43.4744,OUT046,Supermarket Type1,543.2928
NCC18,19.1,Low Fat,0.177236497,Household,172.3422,OUT035,Supermarket Type1,2586.633
NCN29,,Low Fat,0.021214364,Health and Hygiene,48.2034,OUT019,Grocery Store,97.2068
FDQ26,13.5,Regular,0.067859568,Dairy,60.1562,OUT035,Supermarket Type1,1599.9174
NCF42,,Low Fat,0.293066133,Household,177.0712,OUT019,Grocery Store,351.5424
NCN19,13.1,Low Fat,0.01209726,Others,188.85299999999998,OUT035,Supermarket Type1,3225.801
FDZ03,13.65,Regular,0.078786674,Dairy,184.824,OUT046,Supermarket Type1,3355.632
NCI30,20.25,Low Fat,0.058935522000000004,Household,246.646,OUT046,Supermarket Type1,2463.46
FDO03,,Regular,0.064577332,Meat,230.5352,OUT019,Grocery Store,687.1056
FDZ20,16.1,Low Fat,0.034306962,Fruits and Vegetables,252.3356,OUT046,Supermarket Type1,3815.034
FDZ16,16.85,Regular,0.159825617,Frozen Foods,195.5478,OUT035,Supermarket Type1,4262.4516
FDF09,6.215,Low Fat,0.012146608,Fruits and Vegetables,37.9848,OUT035,Supermarket Type1,782.9808
FDA50,16.25,Low Fat,0.087158654,Dairy,95.141,OUT035,Supermarket Type1,2220.4429999999998
FDD53,,Low Fat,0.077427883,Frozen Foods,41.8454,OUT019,Grocery Store,41.9454
FDV58,20.85,Low Fat,0.12122744699999999,Snack Foods,197.5452,OUT035,Supermarket Type1,4306.3944
FDI08,18.2,Regular,0.066284519,Fruits and Vegetables,247.2092,OUT035,Supermarket Type1,3486.1288
FDL04,19.0,Low Fat,0.111902259,Frozen Foods,105.4622,OUT035,Supermarket Type1,1905.5196
NCS29,,Low Fat,0.121765124,Health and Hygiene,264.1884,OUT019,Grocery Store,264.9884
FDL52,,Regular,0.08069799799999999,Frozen Foods,39.8506,OUT019,Grocery Store,37.9506
FDB03,17.75,Regular,0.156802171,Dairy,242.1538,OUT035,Supermarket Type1,4326.3684
FDW20,20.75,Low Fat,0.024144862000000003,Fruits and Vegetables,123.37299999999999,OUT035,Supermarket Type1,2093.9410000000003
FDZ31,15.35,Regular,0.113217223,Fruits and Vegetables,191.1504,OUT046,Supermarket Type1,1725.7536
FDE45,12.1,Low Fat,0.0,Fruits and Vegetables,177.3002,OUT035,Supermarket Type1,3044.7034
DRE15,,Low Fat,0.031139932999999998,Dairy,74.8012,OUT019,Grocery Store,303.6048
NCQ38,16.35,Low Fat,0.013363901999999999,Others,106.12799999999999,OUT035,Supermarket Type1,1917.504
FDS35,9.3,low fat,0.111220521,Breads,65.7826,OUT046,Supermarket Type1,968.7389999999999
FDL14,8.115,Regular,0.032158866,Canned,154.8972,OUT046,Supermarket Type1,1713.7692
FDP21,,Regular,0.045068892,Snack Foods,190.8872,OUT019,Grocery Store,945.436
NCO41,12.5,Low Fat,0.018845298,Health and Hygiene,96.7384,OUT035,Supermarket Type1,2759.0752
FDQ59,9.8,Regular,0.056375879000000004,Breads,84.6908,OUT035,Supermarket Type1,1006.6896
FDI07,12.35,Regular,0.033754478,Meat,199.0426,OUT035,Supermarket Type1,3361.6242
FDH53,20.5,Regular,0.0,Frozen Foods,82.8592,OUT035,Supermarket Type1,908.1512
FDR49,8.71,Low Fat,0.139228412,Canned,49.5376,OUT046,Supermarket Type1,1198.44
FDM50,13.0,Regular,0.030083482,Canned,61.922,OUT035,Supermarket Type1,1557.9720000000002
FDJ02,17.2,Regular,0.025162022000000003,Canned,145.9418,OUT035,Supermarket Type1,1765.7016
FDX31,20.35,Regular,0.014825605,Fruits and Vegetables,233.2958,OUT046,Supermarket Type1,4206.5244
DRM47,9.3,Low Fat,0.04378569400000001,Hard Drinks,191.6846,OUT046,Supermarket Type1,3057.3536
FDX36,9.695,Regular,0.12828324300000002,Baking Goods,226.1404,OUT046,Supermarket Type1,3375.6059999999998
FDF08,14.3,Regular,0.06519522900000001,Fruits and Vegetables,88.9856,OUT035,Supermarket Type1,1669.8264
FDM21,20.2,Low Fat,0.064351908,Snack Foods,259.4646,OUT035,Supermarket Type1,2061.3168
FDU23,12.15,Low Fat,0.021719387000000003,Breads,163.1184,OUT035,Supermarket Type1,3467.4864
FDT13,14.85,Low Fat,0.018571641,Canned,187.3214,OUT046,Supermarket Type1,4333.6922
NCW42,,Low Fat,0.102371638,Household,221.2456,OUT019,Grocery Store,663.1368
FDA37,7.81,Regular,0.055216312000000004,Canned,125.5046,OUT035,Supermarket Type1,3237.1196
FDX51,9.5,Regular,0.022058724,Meat,196.8452,OUT046,Supermarket Type1,3523.4136
FDY35,,Regular,0.028062401,Breads,44.0402,OUT019,Grocery Store,91.8804
FDS50,17.0,Low Fat,0.055433377,Dairy,221.1114,OUT046,Supermarket Type1,4434.228
FDX21,7.05,Low Fat,0.084966021,Snack Foods,111.1912,OUT046,Supermarket Type1,1965.4416
FDL58,5.78,Regular,0.07413505299999999,Snack Foods,264.0568,OUT035,Supermarket Type1,2109.2544
FDK09,15.2,Low Fat,0.09174595099999999,Snack Foods,229.0352,OUT035,Supermarket Type1,2290.3520000000003
FDE20,11.35,Regular,0.00552947,Fruits and Vegetables,169.27900000000002,OUT035,Supermarket Type1,2376.906
NCQ43,17.75,Low Fat,0.111301625,Others,107.5912,OUT046,Supermarket Type1,1528.6768
FDC20,10.65,Low Fat,0.0,Fruits and Vegetables,57.1272,OUT035,Supermarket Type1,279.63599999999997
FDX14,13.1,Low Fat,0.07494003,Dairy,75.0354,OUT046,Supermarket Type1,902.8248
FDV09,12.1,Low Fat,0.020568574,Snack Foods,150.4734,OUT046,Supermarket Type1,2078.6276
FDV09,12.1,Low Fat,0.020564685,Snack Foods,148.2734,OUT035,Supermarket Type1,3266.4148
FDD26,8.71,Regular,0.072155462,Canned,183.3924,OUT046,Supermarket Type1,3146.5708
FDD44,8.05,Regular,0.078400465,Fruits and Vegetables,259.0646,OUT046,Supermarket Type1,4380.2982
FDO22,13.5,Regular,0.0,Snack Foods,78.396,OUT035,Supermarket Type1,1438.128
DRF49,,Low Fat,0.124448295,Soft Drinks,112.0518,OUT019,Grocery Store,113.8518
NCT42,5.88,Low Fat,0.024882613999999997,Household,149.4392,OUT035,Supermarket Type1,1640.5312
FDJ41,6.85,Low Fat,0.022878952999999997,Frozen Foods,262.3594,OUT035,Supermarket Type1,3924.8909999999996
FDW09,13.65,Regular,0.025920816,Snack Foods,81.2302,OUT046,Supermarket Type1,2059.9852
FDV35,19.5,Low Fat,0.128181759,Breads,156.1314,OUT035,Supermarket Type1,2792.3652
FDE02,8.71,Low Fat,0.12125037400000001,Canned,92.7778,OUT046,Supermarket Type1,1032.6558
FDP01,20.75,Regular,0.06331397400000001,Breakfast,153.7682,OUT035,Supermarket Type1,1829.6184
FDY14,10.3,Low Fat,0.07002695099999999,Dairy,263.6226,OUT035,Supermarket Type1,6608.065
FDR57,5.675,Regular,0.023496967,Snack Foods,156.1288,OUT046,Supermarket Type1,2828.3184
FDR01,,Regular,0.093883945,Canned,200.4742,OUT019,Grocery Store,398.1484
DRA24,19.35,Regular,0.039920687,Soft Drinks,163.3868,OUT035,Supermarket Type1,3439.5228
FDC34,16.0,Regular,0.172759093,Snack Foods,157.0972,OUT046,Supermarket Type1,4673.916
NCK05,20.1,Low Fat,0.077454252,Health and Hygiene,59.2536,OUT046,Supermarket Type1,735.0432
FDR21,19.7,Low Fat,0.066935459,Snack Foods,177.537,OUT046,Supermarket Type1,3175.866
NCU29,7.685,Low Fat,0.025477448,Health and Hygiene,145.276,OUT046,Supermarket Type1,3515.4240000000004
NCP06,20.7,LF,0.039238384,Household,152.8366,OUT035,Supermarket Type1,2569.3222
NCD43,,Low Fat,0.028048877000000003,Household,106.1964,OUT019,Grocery Store,210.3928
FDN01,,Low Fat,0.126760908,Breakfast,176.937,OUT019,Grocery Store,352.874
FDC29,8.39,Regular,0.024201083999999998,Frozen Foods,112.6176,OUT035,Supermarket Type1,2175.8344
FDC48,9.195,Low Fat,0.015856295,Baking Goods,81.6592,OUT035,Supermarket Type1,1403.5064
DRF27,8.93,Low Fat,0.028411898999999997,Dairy,152.334,OUT035,Supermarket Type1,2143.876
NCR30,,Low Fat,0.12429953099999999,Household,73.4696,OUT019,Grocery Store,298.2784
FDD29,12.15,Low Fat,0.018407033,Frozen Foods,254.7698,OUT035,Supermarket Type1,5834.4054
FDP59,20.85,Regular,0.05646571400000001,Breads,103.6648,OUT046,Supermarket Type1,2285.0256
NCN17,11.0,Low Fat,0.05492864099999999,Health and Hygiene,101.7358,OUT035,Supermarket Type1,1508.037
FDD39,,Low Fat,0.12283217199999999,Dairy,217.685,OUT019,Grocery Store,432.77
NCU30,5.11,Low Fat,0.034874689,Household,161.721,OUT046,Supermarket Type1,2446.815
FDY27,6.38,LF,0.031898175,Dairy,177.4344,OUT046,Supermarket Type1,1784.344
FDW14,8.3,Regular,0.038211537000000004,Dairy,87.7198,OUT046,Supermarket Type1,1569.9564
NCN05,8.235,Low Fat,0.014456938,Health and Hygiene,184.795,OUT035,Supermarket Type1,1464.76
FDC26,10.195,Low Fat,0.126383094,Canned,112.1886,OUT046,Supermarket Type1,667.1316
FDS36,8.38,Regular,0.046878474,Baking Goods,109.85700000000001,OUT035,Supermarket Type1,2306.9970000000003
FDM04,9.195,Regular,0.0471117,Frozen Foods,52.0666,OUT035,Supermarket Type1,615.1992
FDZ37,8.1,Regular,0.019768503,Canned,88.6198,OUT046,Supermarket Type1,1569.9564
NCQ53,17.6,Low Fat,0.018905326,Health and Hygiene,234.65900000000002,OUT046,Supermarket Type1,8508.924
DRL60,8.52,Low Fat,0.02705936,Soft Drinks,153.3682,OUT046,Supermarket Type1,914.8092
FDF56,16.7,Regular,0.119462225,Fruits and Vegetables,182.7976,OUT046,Supermarket Type1,1810.976
FDD59,10.5,Regular,0.0,Starchy Foods,78.296,OUT046,Supermarket Type1,1438.128
FDK24,9.195,Low Fat,0.10127579199999999,Baking Goods,46.4744,OUT035,Supermarket Type1,950.7624
NCA18,10.1,Low Fat,0.056077574000000005,Household,117.8492,OUT046,Supermarket Type1,1621.8888
FDM45,8.655,Regular,0.088178053,Snack Foods,122.6756,OUT035,Supermarket Type1,2302.3364
FDQ32,17.85,Regular,0.046608497,Fruits and Vegetables,122.9388,OUT046,Supermarket Type1,3095.97
FDI34,10.65,Regular,0.085119855,Snack Foods,229.8668,OUT035,Supermarket Type1,4146.6024
FDA02,14.0,Regular,0.029722659,Dairy,143.4786,OUT046,Supermarket Type1,1589.2646
FDI58,7.64,Regular,0.070704474,Snack Foods,93.412,OUT046,Supermarket Type1,1491.392
FDQ60,,Regular,0.191500528,Baking Goods,121.2098,OUT019,Grocery Store,120.5098
NCL41,12.35,Low Fat,0.041737627,Health and Hygiene,33.1216,OUT046,Supermarket Type1,519.3240000000001
NCP29,8.42,Low Fat,0.11227101,Health and Hygiene,63.2168,OUT046,Supermarket Type1,703.0848
FDG50,7.405,Low Fat,0.015271793,Canned,89.9146,OUT046,Supermarket Type1,1550.6482
FDZ09,17.6,Low Fat,0.104859135,Snack Foods,161.8868,OUT035,Supermarket Type1,4094.67
FDI36,12.5,Regular,0.062343432000000004,Baking Goods,199.7426,OUT046,Supermarket Type1,593.2278
FDH44,19.1,reg,0.025867261000000003,Fruits and Vegetables,147.6418,OUT035,Supermarket Type1,1471.418
NCX18,14.15,Low Fat,0.0,Household,196.31099999999998,OUT046,Supermarket Type1,3338.987
NCJ19,18.6,Low Fat,0.118180011,Others,56.2588,OUT046,Supermarket Type1,1030.6584
FDD16,20.5,Low Fat,0.036353098,Frozen Foods,75.8696,OUT046,Supermarket Type1,2386.2272
DRC01,5.92,Regular,0.019200003,Soft Drinks,47.7692,OUT046,Supermarket Type1,492.69199999999995
FDD03,13.3,Low Fat,0.07979117599999999,Dairy,232.73,OUT035,Supermarket Type1,2796.36
FDT50,6.75,Regular,0.10821852,Dairy,96.3752,OUT035,Supermarket Type1,1342.2528
FDU07,11.1,Low Fat,0.059835659000000006,Fruits and Vegetables,151.3366,OUT035,Supermarket Type1,3022.732
FDY13,,Low Fat,0.052749199000000004,Canned,74.967,OUT019,Grocery Store,229.701
FDV10,7.645,Regular,0.0,Snack Foods,41.8112,OUT046,Supermarket Type1,894.8352
FDA26,,Regular,0.129425145,Dairy,219.3482,OUT019,Grocery Store,219.0482
FDH46,6.935,Regular,0.041282286,Snack Foods,103.5332,OUT046,Supermarket Type1,1230.3984
FDY33,,Regular,0.170186628,Snack Foods,159.0262,OUT019,Grocery Store,159.1262
DRG23,8.88,Low Fat,0.086781204,Hard Drinks,152.2682,OUT046,Supermarket Type1,1829.6184
NCU42,9.0,Low Fat,0.019502965,Household,169.4474,OUT035,Supermarket Type1,4211.185
NCO42,21.25,LF,0.024650932,Household,146.0102,OUT035,Supermarket Type1,2916.204
FDS22,16.85,Regular,0.023154399,Snack Foods,43.9428,OUT046,Supermarket Type1,351.5424
FDG57,14.7,Low Fat,0.072284689,Fruits and Vegetables,49.8034,OUT035,Supermarket Type1,631.8442
NCZ41,19.85,Low Fat,0.06440905599999999,Health and Hygiene,126.7704,OUT035,Supermarket Type1,1752.3856
FDW23,5.765,Low Fat,0.082012293,Baking Goods,37.5164,OUT046,Supermarket Type1,656.4788
FDN25,,Regular,0.107110465,Breakfast,55.5588,OUT019,Grocery Store,229.0352
NCN05,8.235,Low Fat,0.014459672,Health and Hygiene,181.895,OUT046,Supermarket Type1,732.38
FDG58,10.695,Regular,0.086764795,Snack Foods,156.7972,OUT035,Supermarket Type1,3427.5384
NCD18,16.0,Low Fat,0.072655379,Household,229.8668,OUT035,Supermarket Type1,4837.7028
FDU14,17.75,Low Fat,0.034752647000000005,Dairy,248.775,OUT046,Supermarket Type1,3745.125
FDI02,15.7,Regular,0.114565093,Canned,112.0202,OUT046,Supermarket Type1,337.5606
FDT46,11.35,Low Fat,0.0,Snack Foods,52.4008,OUT035,Supermarket Type1,809.6128
FDS21,,Regular,0.036551446,Snack Foods,62.7194,OUT019,Grocery Store,123.8388
FDR14,,Low Fat,0.30473738699999997,Dairy,54.7298,OUT019,Grocery Store,107.8596
FDO21,11.6,Regular,0.009763021,Snack Foods,226.2404,OUT046,Supermarket Type1,1800.3232
FDY57,20.2,Regular,0.12123130800000001,Snack Foods,97.5752,OUT035,Supermarket Type1,1534.0032
FDG33,5.365,Regular,0.14024028,Seafood,171.0764,OUT046,Supermarket Type1,3263.7516
FDO46,9.6,Regular,0.014209811000000001,Snack Foods,188.1872,OUT035,Supermarket Type1,1701.7848
FDA13,15.85,Low Fat,0.078540095,Canned,36.3506,OUT035,Supermarket Type1,607.2096
NCI06,,Low Fat,0.083547515,Household,179.166,OUT019,Grocery Store,359.532
FDA58,9.395,Low Fat,0.103731617,Snack Foods,236.9932,OUT035,Supermarket Type1,4242.4776
FDN57,18.25,Low Fat,0.054223942000000004,Snack Foods,142.0154,OUT035,Supermarket Type1,2127.231
FDS04,10.195,Regular,0.146635206,Frozen Foods,139.0838,OUT035,Supermarket Type1,3652.5788
FDC16,11.5,Regular,0.0,Dairy,88.25399999999999,OUT046,Supermarket Type1,1298.31
FDN40,5.88,Low Fat,0.08644044,Frozen Foods,155.3998,OUT035,Supermarket Type1,2153.1972
NCH18,9.3,LF,0.044652785,Household,247.0802,OUT035,Supermarket Type1,1228.401
NCO14,9.6,Low Fat,0.029638267000000003,Household,42.6086,OUT035,Supermarket Type1,133.8258
DRG39,14.15,Low Fat,0.042180995,Dairy,52.0982,OUT046,Supermarket Type1,578.5802
FDZ38,17.6,LF,0.008001018,Dairy,170.4422,OUT046,Supermarket Type1,2759.0752
NCP30,20.5,Low Fat,0.032762495,Household,40.0822,OUT035,Supermarket Type1,1257.0304
FDD08,8.3,Low Fat,0.035347676,Fruits and Vegetables,38.0506,OUT035,Supermarket Type1,531.3084
NCH30,17.1,Low Fat,0.06715405299999999,Household,114.38600000000001,OUT046,Supermarket Type1,1245.046
FDS13,6.465,LF,0.124506117,Canned,264.7884,OUT046,Supermarket Type1,3709.8376
FDY26,20.6,Regular,0.030504756,Dairy,212.6244,OUT035,Supermarket Type1,3599.3148
FDV45,,low fat,0.07887225099999999,Snack Foods,189.5556,OUT019,Grocery Store,1126.5336
FDN21,18.6,Low Fat,0.076841095,Snack Foods,162.2236,OUT035,Supermarket Type1,2900.2248
FDH56,9.8,Regular,0.063805139,Fruits and Vegetables,117.3492,OUT035,Supermarket Type1,810.9444
NCA06,20.5,Low Fat,0.143283608,Household,37.919000000000004,OUT046,Supermarket Type1,183.095
FDH17,16.2,Regular,0.01665334,Frozen Foods,97.3726,OUT046,Supermarket Type1,2055.3246
FDD57,18.1,Low Fat,0.022395357,Fruits and Vegetables,96.5094,OUT035,Supermarket Type1,1332.9316
FDX47,6.55,Regular,0.034604342999999996,Breads,157.8288,OUT046,Supermarket Type1,2514.0608
FDP44,16.5,Regular,0.079698503,Fruits and Vegetables,100.6332,OUT035,Supermarket Type1,1537.9979999999998
FDH60,,Regular,0.141360118,Baking Goods,197.31099999999998,OUT019,Grocery Store,392.82199999999995
FDM04,9.195,Regular,0.04712061,Frozen Foods,53.1666,OUT046,Supermarket Type1,768.9989999999999
NCH07,,Low Fat,0.162248011,Household,160.4604,OUT019,Grocery Store,316.9208
DRP35,18.85,Low Fat,0.09086729699999999,Hard Drinks,127.3336,OUT046,Supermarket Type1,3962.8416
FDO11,8.0,Regular,0.030264897000000002,Breads,250.3092,OUT046,Supermarket Type1,6723.2484
NCM30,19.1,Low Fat,0.067295406,Household,41.9796,OUT046,Supermarket Type1,701.7532
FDX56,17.1,Regular,0.074059474,Fruits and Vegetables,209.0638,OUT046,Supermarket Type1,3520.0846
NCV18,6.775,Low Fat,0.105225964,Household,84.225,OUT035,Supermarket Type1,3162.55
FDV14,19.85,Low Fat,0.044489064,Dairy,89.4856,OUT035,Supermarket Type1,1054.6272
FDY02,8.945,Regular,0.087629354,Dairy,263.491,OUT035,Supermarket Type1,1840.9370000000001
FDM03,12.65,Low Fat,0.0,Meat,107.8938,OUT046,Supermarket Type1,750.3566
FDG44,6.13,Low Fat,0.10217162699999999,Fruits and Vegetables,53.8298,OUT035,Supermarket Type1,1024.6662
FDJ36,14.5,Regular,0.128235818,Baking Goods,104.1332,OUT035,Supermarket Type1,205.0664
FDX55,15.1,low fat,0.055205899999999995,Fruits and Vegetables,219.4166,OUT046,Supermarket Type1,6096.0648
FDG24,7.975,Low Fat,0.014628381999999999,Baking Goods,82.325,OUT035,Supermarket Type1,1331.6
FDE05,10.895,Regular,0.032454046,Frozen Foods,144.8102,OUT046,Supermarket Type1,3062.0142
FDZ12,9.17,Low Fat,0.10297881699999999,Baking Goods,144.947,OUT046,Supermarket Type1,4294.41
FDE44,14.65,Low Fat,0.171355643,Fruits and Vegetables,47.6692,OUT035,Supermarket Type1,739.038
FDS52,,Low Fat,0.009585169000000001,Frozen Foods,102.5016,OUT019,Grocery Store,101.2016
NCI31,,Low Fat,0.142393355,Others,36.419000000000004,OUT019,Grocery Store,109.85700000000001
FDV28,16.1,Regular,0.159698192,Frozen Foods,32.0558,OUT035,Supermarket Type1,1018.674
FDV16,,Regular,0.145200948,Frozen Foods,35.4558,OUT019,Grocery Store,135.8232
FDH33,12.85,Low Fat,0.121702394,Snack Foods,42.7428,OUT035,Supermarket Type1,703.0848
FDA46,13.6,Low Fat,0.117613212,Snack Foods,194.2136,OUT035,Supermarket Type1,2527.3768
FDP12,9.8,Regular,0.045258247,Baking Goods,35.9874,OUT035,Supermarket Type1,282.2992
FDN24,,Low Fat,0.19831664899999998,Baking Goods,54.3956,OUT019,Grocery Store,272.978
FDX21,7.05,LF,0.084949955,Snack Foods,109.7912,OUT035,Supermarket Type1,1091.912
FDT16,9.895,Regular,0.048662357,Frozen Foods,261.7278,OUT046,Supermarket Type1,4685.9004
FDN40,5.88,Low Fat,0.0,Frozen Foods,154.2998,OUT046,Supermarket Type1,1999.3974
FDT32,19.0,Regular,0.065621523,Fruits and Vegetables,186.5214,OUT035,Supermarket Type1,5275.7992
NCO07,9.06,Low Fat,0.009776268000000001,Others,213.75599999999997,OUT046,Supermarket Type1,1065.28
FDR52,12.65,Regular,0.07603021,Frozen Foods,189.0846,OUT035,Supermarket Type1,4012.7766
FDR52,,Regular,0.13314425900000001,Frozen Foods,190.8846,OUT019,Grocery Store,191.0846
FDU12,,Regular,0.132630345,Baking Goods,263.8568,OUT019,Grocery Store,790.9704
FDY57,20.2,Regular,0.121254236,Snack Foods,94.5752,OUT046,Supermarket Type1,1821.6288
FDZ07,,Regular,0.164391573,Fruits and Vegetables,62.8194,OUT019,Grocery Store,61.9194
FDU04,7.93,Low Fat,0.0,Frozen Foods,121.8414,OUT046,Supermarket Type1,2802.3522
FDA55,,Regular,0.099780431,Fruits and Vegetables,225.2088,OUT019,Grocery Store,447.4176
NCH42,6.86,Low Fat,0.036530411,Household,227.801,OUT035,Supermarket Type1,3904.917
FDS48,,Low Fat,0.048637888,Baking Goods,149.7708,OUT019,Grocery Store,150.4708
