Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Type,Item_Outlet_Sales
FDH21,,Low Fat,0.031073804,Seafood,157.5604,OUT027,Supermarket Type3,5704.5744
FDY55,,Low Fat,0.0,Fruits and Vegetables,255.7988,OUT027,Supermarket Type3,9251.9568
FDU11,4.785,Low Fat,0.09297084,Breads,122.0098,OUT018,Supermarket Type2,2048.6666
FDP33,,Low Fat,0.088839949,Snack Foods,254.2672,OUT027,Supermarket Type3,10993.6896
NCU17,,Low Fat,0.092433518,Health and Hygiene,101.6674,OUT027,Supermarket Type3,1426.1436
FDG53,10.0,Low Fat,0.045928229,Frozen Foods,138.118,OUT049,Supermarket Type1,1957.4520000000002
FDR21,19.7,Low Fat,0.067039526,Snack Foods,178.33700000000002,OUT049,Supermarket Type1,1411.496
FDJ15,11.35,Regular,0.023358737999999997,Dairy,184.4608,OUT049,Supermarket Type1,4042.7376
NCG30,,Low Fat,0.111777297,Household,124.6046,OUT027,Supermarket Type3,2863.6058
FDS40,15.35,Low Fat,0.01404119,Frozen Foods,38.419000000000004,OUT049,Supermarket Type1,476.04699999999997
NCR29,,Low Fat,0.054376275,Health and Hygiene,56.293,OUT027,Supermarket Type3,2546.685
FDE11,,Regular,0.134441765,Starchy Foods,183.9924,OUT027,Supermarket Type3,6478.234
FDO39,,Regular,0.13670167800000002,Meat,182.1608,OUT027,Supermarket Type3,5880.3456
FDU50,,Regular,0.07480619599999999,Dairy,112.9176,OUT027,Supermarket Type3,3435.528
FDK34,13.35,Low Fat,0.0,Snack Foods,238.7564,OUT018,Supermarket Type2,1906.8512
FDW16,17.35,Regular,0.041538713,Frozen Foods,93.1804,OUT049,Supermarket Type1,1378.2060000000001
DRK59,8.895,Low Fat,0.075757177,Hard Drinks,233.8616,OUT018,Supermarket Type2,937.4464
FDT31,19.75,Low Fat,0.012467648000000001,Fruits and Vegetables,188.1872,OUT049,Supermarket Type1,2458.1336
FDB15,10.895,Low Fat,0.137368051,Dairy,264.3568,OUT018,Supermarket Type2,4745.8224
FDI56,,Low Fat,0.092933158,Fruits and Vegetables,91.0146,OUT027,Supermarket Type3,3466.1548
FDP40,4.555,Regular,0.034410585,Frozen Foods,111.3544,OUT049,Supermarket Type1,1342.2528
NCR17,,Low Fat,0.02426524,Health and Hygiene,114.0492,OUT027,Supermarket Type3,3938.8728
FDO01,21.1,Regular,0.020750867,Breakfast,128.7994,OUT049,Supermarket Type1,1927.491
FDU47,12.8,Regular,0.114318263,Breads,142.2838,OUT018,Supermarket Type2,421.4514
FDQ31,5.785,Regular,0.05393093400000001,Fruits and Vegetables,87.3856,OUT049,Supermarket Type1,878.8560000000001
FDT57,,Low Fat,0.018942606,Snack Foods,236.0248,OUT027,Supermarket Type3,6636.6944
FDU02,13.35,Low Fat,0.10267088199999999,Dairy,228.6352,OUT049,Supermarket Type1,3435.528
DRA24,,Regular,0.039734882,Soft Drinks,165.7868,OUT027,Supermarket Type3,4913.604
NCZ30,6.59,Low Fat,0.026225692999999998,Household,119.0098,OUT049,Supermarket Type1,2530.7058
FDP25,15.2,Low Fat,0.021293909,Canned,218.4824,OUT018,Supermarket Type2,1528.6768
FDJ56,8.985,LF,0.18368816100000002,Fruits and Vegetables,100.27,OUT049,Supermarket Type1,998.7
NCK05,,Low Fat,0.077079177,Health and Hygiene,61.5536,OUT027,Supermarket Type3,918.804
NCI43,19.85,Low Fat,0.026074491,Household,48.6376,OUT018,Supermarket Type2,575.2512
FDS43,,Low Fat,0.040318692999999996,Fruits and Vegetables,186.22400000000002,OUT027,Supermarket Type3,5033.448
FDW07,18.0,Regular,0.142910689,Fruits and Vegetables,89.6514,OUT049,Supermarket Type1,1859.5794
FDZ37,,Regular,0.019672774,Canned,86.4198,OUT027,Supermarket Type3,1918.8356
FDX33,9.195,Regular,0.117667492,Snack Foods,159.5578,OUT049,Supermarket Type1,1283.6624
FDG47,12.8,Low Fat,0.069902438,Starchy Foods,261.3252,OUT018,Supermarket Type2,3410.2276
FDO49,,Regular,0.032892112,Breakfast,49.3008,OUT027,Supermarket Type3,1518.024
FDO12,15.75,Low Fat,0.055154296,Baking Goods,195.5452,OUT018,Supermarket Type2,1174.4712
FDP28,13.65,Regular,0.080968973,Frozen Foods,259.7936,OUT018,Supermarket Type2,2609.936
FDJ44,12.3,Regular,0.106492562,Fruits and Vegetables,176.3396,OUT049,Supermarket Type1,1395.5168
FDS25,,Regular,0.139330557,Canned,109.5228,OUT027,Supermarket Type3,3426.2068
NCD18,16.0,Low Fat,0.07296514400000001,Household,231.3668,OUT018,Supermarket Type2,4607.335999999999
FDL34,,Low Fat,0.040747616,Snack Foods,140.2496,OUT027,Supermarket Type3,4093.3384
DRI01,7.97,Low Fat,0.0,Soft Drinks,172.0422,OUT018,Supermarket Type2,5690.5926
FDG16,15.25,Low Fat,0.08995645,Frozen Foods,217.1192,OUT049,Supermarket Type1,3235.788
FDY56,16.35,Regular,0.06266564200000001,Fruits and Vegetables,225.6062,OUT018,Supermarket Type2,1579.9434
FDO50,16.25,Low Fat,0.078290271,Canned,93.1804,OUT049,Supermarket Type1,1194.4452
FDW47,15.0,Low Fat,0.046447327999999996,Breads,121.5414,OUT049,Supermarket Type1,2436.828
FDA07,,Regular,0.030794774,Fruits and Vegetables,122.9072,OUT027,Supermarket Type3,4532.7664
FDZ16,,Regular,0.159081735,Frozen Foods,193.5478,OUT027,Supermarket Type3,4649.9472
FDN09,,low fat,0.034705807000000005,Snack Foods,241.6828,OUT027,Supermarket Type3,4873.656
NCL06,14.65,Low Fat,0.07217867900000001,Household,262.9594,OUT049,Supermarket Type1,5233.188
DRG03,,Low Fat,0.061686402,Dairy,153.9998,OUT027,Supermarket Type3,5229.1932
FDC44,,Low Fat,0.17176107699999998,Fruits and Vegetables,115.7518,OUT027,Supermarket Type3,5351.0346
FDJ21,16.7,Regular,0.038685176,Snack Foods,146.6102,OUT018,Supermarket Type2,2770.3938
NCP17,19.35,Low Fat,0.027827268,Health and Hygiene,65.6168,OUT018,Supermarket Type2,383.5008
NCU42,,Low Fat,0.019412191999999998,Household,166.5474,OUT027,Supermarket Type3,4379.6324
FDV23,,Low Fat,0.105324246,Breads,125.7046,OUT027,Supermarket Type3,3237.1196
FDW36,11.15,Low Fat,0.057021155999999996,Baking Goods,106.8622,OUT049,Supermarket Type1,2011.3818
NCZ30,,LF,0.026058181,Household,121.9098,OUT027,Supermarket Type3,3374.2744
FDX08,12.85,Low Fat,0.022696131,Fruits and Vegetables,179.9318,OUT018,Supermarket Type2,2706.4770000000003
NCD06,13.0,Low Fat,0.099479703,Household,44.906000000000006,OUT049,Supermarket Type1,652.484
FDN10,,Low Fat,0.045900447999999996,Snack Foods,118.9124,OUT027,Supermarket Type3,2844.2976
FDH38,6.425,Low Fat,0.010454459000000001,Canned,115.6808,OUT049,Supermarket Type1,1406.1696
FDY21,,Low Fat,0.17264121300000002,Snack Foods,195.111,OUT027,Supermarket Type3,5303.097
DRZ24,7.535,Low Fat,0.081914677,Soft Drinks,120.344,OUT049,Supermarket Type1,3835.008
FDW56,7.68,Low Fat,0.071010513,Fruits and Vegetables,190.9162,OUT049,Supermarket Type1,5195.2374
NCU05,11.8,Low Fat,0.058975504000000005,Health and Hygiene,81.7618,OUT018,Supermarket Type2,966.7416
FDU23,,LF,0.021618297,Breads,167.1184,OUT027,Supermarket Type3,2476.776
FDR27,15.1,Regular,0.096491904,Meat,134.4942,OUT018,Supermarket Type2,1854.9188
NCQ50,,Low Fat,0.034141213,Household,211.9218,OUT027,Supermarket Type3,3419.5488
DRG39,14.15,Low Fat,0.042246575,Dairy,54.2982,OUT049,Supermarket Type1,1104.5622
FDS01,11.6,Low Fat,0.0,Canned,178.2686,OUT049,Supermarket Type1,1955.4546
FDT49,7.0,Low Fat,0.0,Canned,105.62799999999999,OUT049,Supermarket Type1,1384.864
FDW50,13.1,Low Fat,0.075695552,Dairy,168.4158,OUT049,Supermarket Type1,1504.0422
FDK14,6.98,Low Fat,0.041273236,Canned,82.4934,OUT018,Supermarket Type2,982.7208
FDQ20,,low fat,0.029640603999999997,Fruits and Vegetables,40.8138,OUT027,Supermarket Type3,1543.3244
FDN49,17.25,Regular,0.125419157,Breakfast,40.048,OUT049,Supermarket Type1,399.48
DRI03,,Low Fat,0.0,Dairy,175.3028,OUT027,Supermarket Type3,3719.1588
FDK34,,Low Fat,0.038340116,Snack Foods,240.1564,OUT027,Supermarket Type3,7150.691999999999
FDE08,,Low Fat,0.049080853,Fruits and Vegetables,147.7734,OUT027,Supermarket Type3,4602.6754
NCH06,,Low Fat,0.076183667,Household,245.646,OUT027,Supermarket Type3,3695.19
FDV08,7.35,Low Fat,0.028711412000000002,Fruits and Vegetables,39.9454,OUT018,Supermarket Type2,377.5086
FDL56,,Low Fat,0.12517151,Fruits and Vegetables,88.9198,OUT027,Supermarket Type3,3139.9128
FDN23,,Regular,0.075142108,Breads,145.8444,OUT027,Supermarket Type3,3773.7544
DRD01,12.1,Regular,0.061424738,Soft Drinks,56.7614,OUT018,Supermarket Type2,1049.9666
FDH45,15.1,Regular,0.106097275,Fruits and Vegetables,43.2796,OUT018,Supermarket Type2,123.8388
FDX32,15.1,Regular,0.10026502699999999,Fruits and Vegetables,142.5786,OUT018,Supermarket Type2,3323.0078
DRG51,12.1,Low Fat,0.011557563,Dairy,165.3526,OUT049,Supermarket Type1,3453.5046
NCB31,6.235,Low Fat,0.119157788,Household,263.791,OUT018,Supermarket Type2,2103.928
FDT20,,Low Fat,0.041194986,Fruits and Vegetables,39.1164,OUT027,Supermarket Type3,1235.7248
FDP04,,Low Fat,0.013745883,Frozen Foods,62.0168,OUT027,Supermarket Type3,1534.0032
NCZ06,19.6,Low Fat,0.09430805800000001,Household,251.8698,OUT049,Supermarket Type1,3551.3772
FDO46,9.6,Regular,0.014234595,Snack Foods,190.2872,OUT049,Supermarket Type1,4727.18
FDI10,8.51,Regular,0.078526225,Snack Foods,173.5422,OUT049,Supermarket Type1,5000.8238
NCT42,5.88,Low Fat,0.0249887,Household,150.3392,OUT018,Supermarket Type2,447.4176
FDE29,8.905,LF,0.143712172,Frozen Foods,60.2878,OUT018,Supermarket Type2,1151.1682
FDQ11,,Regular,0.067373081,Breads,258.8988,OUT027,Supermarket Type3,3083.9856
FDR26,20.7,Low Fat,0.043011277,Dairy,177.2028,OUT018,Supermarket Type2,3364.9532
FDO25,6.3,Low Fat,0.127968205,Canned,209.627,OUT018,Supermarket Type2,3984.813
FDB40,17.5,Regular,0.007570599,Dairy,144.6102,OUT018,Supermarket Type2,2187.153
FDZ23,17.75,Regular,0.067777778,Baking Goods,186.924,OUT018,Supermarket Type2,3169.208
FDK02,12.5,Low Fat,0.112681821,Canned,119.14399999999999,OUT018,Supermarket Type2,3235.788
FDK24,,Low Fat,0.10080442,Baking Goods,45.4744,OUT027,Supermarket Type3,1041.3112
FDN33,,Regular,0.122519571,Snack Foods,93.0436,OUT027,Supermarket Type3,2363.59
FDG12,6.635,Regular,0.006335942,Baking Goods,121.8098,OUT049,Supermarket Type1,2048.6666
FDC50,15.85,Low Fat,0.13705394699999998,Canned,94.4094,OUT018,Supermarket Type2,1047.3034
FDH48,13.5,Low Fat,0.0,Baking Goods,84.654,OUT049,Supermarket Type1,1211.756
FDD38,16.75,Regular,0.008204465,Canned,99.8674,OUT049,Supermarket Type1,2342.9502
FDT47,,Regular,0.02439015,Breads,95.9068,OUT027,Supermarket Type3,3207.8244
FDV22,14.85,Regular,0.009954237,Snack Foods,158.263,OUT049,Supermarket Type1,2659.8709999999996
DRE49,,Low Fat,0.0,Soft Drinks,153.8024,OUT027,Supermarket Type3,7741.9224
FDD32,17.7,Regular,0.041098734,Fruits and Vegetables,80.9276,OUT018,Supermarket Type2,487.3656
FDW34,,Low Fat,0.035406842,Snack Foods,244.317,OUT027,Supermarket Type3,8262.578000000001
FDL58,5.78,Regular,0.07445112599999999,Snack Foods,264.5568,OUT018,Supermarket Type2,6327.7632
FDQ31,,Regular,0.053586458,Fruits and Vegetables,89.7856,OUT027,Supermarket Type3,966.7416
FDY03,17.6,Regular,0.076431919,Meat,113.2202,OUT018,Supermarket Type2,2025.3636
FDD08,8.3,Low Fat,0.03549838,Fruits and Vegetables,36.6506,OUT018,Supermarket Type2,455.4072
FDJ53,10.5,Low Fat,0.071548187,Frozen Foods,120.2098,OUT018,Supermarket Type2,602.549
FDB47,8.8,Low Fat,0.071540443,Snack Foods,210.6612,OUT049,Supermarket Type1,2508.7344
FDT10,16.7,Regular,0.062297249000000006,Snack Foods,60.6562,OUT018,Supermarket Type2,592.562
FDK04,,Low Fat,0.052058710999999994,Frozen Foods,55.5588,OUT027,Supermarket Type3,1145.1760000000002
NCK54,12.15,Low Fat,0.0,Household,118.515,OUT018,Supermarket Type2,1398.18
FDB08,,Low Fat,0.030952737,Fruits and Vegetables,160.1578,OUT027,Supermarket Type3,3048.6982
DRF49,7.27,Low Fat,0.07136748,Soft Drinks,111.8518,OUT018,Supermarket Type2,2277.036
DRC27,13.8,Low Fat,0.058192802,Dairy,246.9802,OUT049,Supermarket Type1,5896.3248
FDB37,20.25,Regular,0.022976492999999997,Baking Goods,240.3538,OUT049,Supermarket Type1,4086.0146
FDE47,14.15,Low Fat,0.037967687,Starchy Foods,125.6046,OUT049,Supermarket Type1,1618.5598
NCT53,,low fat,0.0,Health and Hygiene,164.5526,OUT027,Supermarket Type3,2302.3364
FDQ01,19.7,Regular,0.161356273,Canned,253.1014,OUT018,Supermarket Type2,2805.0154
FDP09,19.75,Low Fat,0.033942546000000004,Snack Foods,213.5902,OUT049,Supermarket Type1,4460.1942
NCJ43,,Low Fat,0.026938317000000003,Household,174.1396,OUT027,Supermarket Type3,4012.1108
NCW41,,Low Fat,0.015375557,Health and Hygiene,156.9604,OUT027,Supermarket Type3,4278.4308
FDG33,5.365,Regular,0.140458316,Seafood,169.7764,OUT049,Supermarket Type1,3263.7516
NCO05,,Low Fat,0.046333982,Health and Hygiene,97.2384,OUT027,Supermarket Type3,2660.5368
FDF33,,Low Fat,0.0,Seafood,109.4596,OUT027,Supermarket Type3,1833.6132
DRN59,,Low Fat,0.06383101299999999,Hard Drinks,46.206,OUT027,Supermarket Type3,1304.968
FDZ58,17.85,Low Fat,0.052389407,Snack Foods,120.9072,OUT018,Supermarket Type2,2817.6656
FDN44,,Low Fat,0.022685222,Fruits and Vegetables,161.592,OUT027,Supermarket Type3,4314.384
DRL01,,Regular,0.076798609,Soft Drinks,231.8958,OUT027,Supermarket Type3,8413.0488
NCG06,16.35,Low Fat,0.029565308999999998,Household,256.4646,OUT018,Supermarket Type2,515.3292
NCG54,,Low Fat,0.079419801,Household,172.3106,OUT027,Supermarket Type3,5475.5392
FDY07,11.8,Low Fat,0.0,Fruits and Vegetables,45.2402,OUT018,Supermarket Type2,1148.505
DRI47,14.7,Low Fat,0.020952705,Hard Drinks,143.5128,OUT049,Supermarket Type1,2444.8176
FDI20,,LF,0.038377013,Fruits and Vegetables,211.5586,OUT027,Supermarket Type3,4432.2306
NCP05,19.6,Low Fat,0.025325897000000003,Health and Hygiene,150.9024,OUT049,Supermarket Type1,3795.06
NCW42,,Low Fat,0.058185842,Household,220.8456,OUT027,Supermarket Type3,4199.8664
FDK15,10.8,Low Fat,0.098814721,Meat,100.5042,OUT018,Supermarket Type2,1884.8798
FDL45,15.6,Low Fat,0.037841362,Snack Foods,125.2704,OUT018,Supermarket Type2,2628.5784
NCE06,5.825,Low Fat,0.091857904,Household,160.7894,OUT018,Supermarket Type2,1617.894
FDE57,,Low Fat,0.036109413,Fruits and Vegetables,140.6154,OUT027,Supermarket Type3,4538.0928
FDD33,12.85,Low Fat,0.10863337199999999,Fruits and Vegetables,233.8642,OUT018,Supermarket Type2,2323.6420000000003
FDS08,,Low Fat,0.056685383,Fruits and Vegetables,178.437,OUT027,Supermarket Type3,3175.866
FDA50,16.25,Low Fat,0.08731067199999999,Dairy,95.541,OUT049,Supermarket Type1,1544.656
FDX08,12.85,Low Fat,0.022639195,Fruits and Vegetables,179.7318,OUT049,Supermarket Type1,2165.1816
FDD05,,Low Fat,0.016531033,Frozen Foods,122.4098,OUT027,Supermarket Type3,3012.745
FDG41,8.84,Regular,0.076873991,Frozen Foods,109.9228,OUT018,Supermarket Type2,1547.3192
FDU39,,Low Fat,0.035863436,Meat,58.3562,OUT027,Supermarket Type3,1125.8678
FDF26,,Regular,0.046408927999999995,Canned,153.2998,OUT027,Supermarket Type3,3998.7948
DRC49,,LF,0.065119701,Soft Drinks,145.7128,OUT027,Supermarket Type3,4026.7584
FDB36,,Regular,0.048292189000000006,Baking Goods,133.1626,OUT027,Supermarket Type3,2492.0894
DRF13,12.1,Low Fat,0.029902678999999998,Soft Drinks,144.3444,OUT018,Supermarket Type2,1161.1552
FDL13,13.85,Regular,0.056547985999999995,Breakfast,232.73,OUT018,Supermarket Type2,6291.81
NCH55,16.35,Low Fat,0.034726222,Household,125.602,OUT049,Supermarket Type1,3036.048
FDZ26,11.6,Regular,0.144604071,Dairy,240.8222,OUT018,Supermarket Type2,3585.333
FDF21,10.3,Regular,0.058918844000000005,Fruits and Vegetables,191.653,OUT049,Supermarket Type1,5313.084
FDM44,12.5,Low Fat,0.031176157000000003,Fruits and Vegetables,103.09899999999999,OUT018,Supermarket Type2,722.393
DRK01,7.63,Low Fat,0.061159245999999994,Soft Drinks,92.5436,OUT049,Supermarket Type1,1607.2412
DRK11,8.21,low fat,0.010808271999999999,Hard Drinks,150.5392,OUT018,Supermarket Type2,1043.9744
FDT51,11.65,Regular,0.010963269,Meat,110.9544,OUT018,Supermarket Type2,335.5632
FDT23,7.72,reg,0.075035902,Breads,78.7986,OUT018,Supermarket Type2,856.8846
NCF42,,Low Fat,0.16657250099999998,Household,176.1712,OUT027,Supermarket Type3,3691.1952
NCO14,,Low Fat,0.029500321,Household,46.2086,OUT027,Supermarket Type3,802.9548
FDR45,,Low Fat,0.0,Snack Foods,240.6222,OUT027,Supermarket Type3,4302.3996
FDY31,5.98,Low Fat,0.043740308,Fruits and Vegetables,145.3418,OUT018,Supermarket Type2,2354.2688
NCS29,9.0,Low Fat,0.069653585,Health and Hygiene,266.2884,OUT049,Supermarket Type1,2914.8724
FDJ52,7.145,Low Fat,0.01785932,Frozen Foods,160.6578,OUT018,Supermarket Type2,2246.4092
FDA34,11.5,Low Fat,0.014921093,Starchy Foods,173.908,OUT018,Supermarket Type2,1211.756
NCL42,18.85,Low Fat,0.040434372,Household,244.3144,OUT049,Supermarket Type1,5635.3312
DRD25,6.135,Low Fat,0.079094835,Soft Drinks,114.38600000000001,OUT049,Supermarket Type1,1018.674
DRF01,5.655,Low Fat,0.175793413,Soft Drinks,146.9102,OUT018,Supermarket Type2,1749.7224
FDB10,10.0,Low Fat,0.0674819,Snack Foods,234.859,OUT018,Supermarket Type2,1181.795
NCH29,5.51,Low Fat,0.0,Health and Hygiene,98.9726,OUT018,Supermarket Type2,1565.9616
FDZ48,17.75,Low Fat,0.07626905,Baking Goods,113.1544,OUT018,Supermarket Type2,1006.6896
FDI08,18.2,Regular,0.066400129,Fruits and Vegetables,250.1092,OUT049,Supermarket Type1,5727.2116
FDS39,,Low Fat,0.022351807999999997,Meat,143.7812,OUT027,Supermarket Type3,4986.842000000001
FDD34,7.945,Low Fat,0.015900971,Snack Foods,163.821,OUT049,Supermarket Type1,1794.3310000000001
FDO19,17.7,Regular,0.016664252,Fruits and Vegetables,47.9034,OUT018,Supermarket Type2,729.051
NCU30,5.11,Low Fat,0.0,Household,164.72099999999998,OUT018,Supermarket Type2,3588.6620000000003
FDB02,,Regular,0.029023048,Canned,177.83700000000002,OUT027,Supermarket Type3,6704.606
FDB50,13.0,Low Fat,0.153857402,Canned,76.3986,OUT049,Supermarket Type1,778.9860000000001
FDS55,7.02,Low Fat,0.081290366,Fruits and Vegetables,147.3734,OUT049,Supermarket Type1,2524.0478
NCD07,9.1,Low Fat,0.055514919,Household,112.5518,OUT049,Supermarket Type1,341.5554
NCC54,17.75,Low Fat,0.098108957,Health and Hygiene,240.9196,OUT018,Supermarket Type2,4579.3724
FDV35,19.5,Low Fat,0.128405328,Breads,156.4314,OUT049,Supermarket Type1,2326.971
NCS18,12.65,Low Fat,0.042276746,Household,108.4938,OUT049,Supermarket Type1,1500.7132
FDX24,,Low Fat,0.013861607,Baking Goods,94.4462,OUT027,Supermarket Type3,2036.0164
FDS34,,Regular,0.076387367,Snack Foods,112.1518,OUT027,Supermarket Type3,3870.9612
FDH38,6.425,Low Fat,0.010480751,Canned,116.5808,OUT018,Supermarket Type2,2460.7968
FDE11,17.7,Regular,0.135306012,Starchy Foods,183.7924,OUT049,Supermarket Type1,2221.1088
DRN36,,Low Fat,0.049934854,Soft Drinks,95.0752,OUT027,Supermarket Type3,2588.6304
NCD31,,Low Fat,0.015359722,Household,163.7526,OUT027,Supermarket Type3,1973.4312
DRE49,20.75,Low Fat,0.02128304,Soft Drinks,153.5024,OUT049,Supermarket Type1,2428.8384
FDU52,,Low Fat,0.063462048,Frozen Foods,157.563,OUT027,Supermarket Type3,1721.0929999999998
FDF09,6.215,Low Fat,0.012167793,Fruits and Vegetables,37.4848,OUT049,Supermarket Type1,111.8544
FDS33,6.67,Regular,0.0,Snack Foods,90.5514,OUT018,Supermarket Type2,974.0654
FDD02,16.6,Low Fat,0.050369190999999994,Canned,117.2124,OUT049,Supermarket Type1,1422.1488
FDF29,,Regular,0.019837655,Frozen Foods,128.131,OUT027,Supermarket Type3,1687.8029999999999
NCM55,15.6,Low Fat,0.066829875,Others,185.5924,OUT049,Supermarket Type1,3146.5708
FDM21,20.2,LF,0.064464147,Snack Foods,255.7646,OUT049,Supermarket Type1,5410.9566
FDJ04,18.0,Low Fat,0.12495901300000001,Frozen Foods,116.5124,OUT018,Supermarket Type2,355.5372
FDT50,6.75,Regular,0.0,Dairy,96.7752,OUT049,Supermarket Type1,1342.2528
FDM27,12.35,Regular,0.15911489,Meat,158.1946,OUT018,Supermarket Type2,1104.5622
FDQ39,14.8,Low Fat,0.081168135,Meat,190.5846,OUT049,Supermarket Type1,3630.6074
FDX47,,Regular,0.03443677,Breads,156.5288,OUT027,Supermarket Type3,4870.9928
NCN42,20.25,Low Fat,0.014280553999999999,Household,148.0418,OUT018,Supermarket Type2,1177.1344
DRH11,5.98,Low Fat,0.075675438,Hard Drinks,53.3614,OUT049,Supermarket Type1,331.5684
NCI42,18.75,Low Fat,0.010381661,Household,207.8954,OUT049,Supermarket Type1,2292.3494
FDG20,15.5,Regular,0.126199917,Fruits and Vegetables,178.4028,OUT018,Supermarket Type2,1239.7196
FDV33,9.6,Regular,0.027454997000000002,Snack Foods,258.1304,OUT018,Supermarket Type2,2324.9736
NCF31,9.13,Low Fat,0.051928034000000005,Household,151.4024,OUT049,Supermarket Type1,1973.4312
FDQ52,17.0,Low Fat,0.119570595,Frozen Foods,249.7434,OUT049,Supermarket Type1,4221.8378
FDP09,,Low Fat,0.033725742999999996,Snack Foods,211.6902,OUT027,Supermarket Type3,4247.804
FDC59,16.7,Regular,0.0,Starchy Foods,63.6168,OUT049,Supermarket Type1,1342.2528
FDV38,19.25,Low Fat,0.10218842800000001,Dairy,54.3956,OUT018,Supermarket Type2,1201.1032
FDX20,7.365,Low Fat,0.042733625,Fruits and Vegetables,226.972,OUT018,Supermarket Type2,3848.324
FDJ27,17.7,Regular,0.12206551800000001,Meat,103.3674,OUT049,Supermarket Type1,2546.685
FDC45,,Low Fat,0.135075924,Fruits and Vegetables,170.3106,OUT027,Supermarket Type3,3422.212
FDH22,6.405,Low Fat,0.13651285800000001,Snack Foods,128.7678,OUT049,Supermarket Type1,3052.0272
FDO36,19.7,Low Fat,0.07803497599999999,Baking Goods,178.06599999999997,OUT049,Supermarket Type1,3954.8520000000003
FDY04,17.7,Regular,0.042649476,Frozen Foods,162.721,OUT018,Supermarket Type2,978.7260000000001
FDH28,15.85,Regular,0.110202066,Frozen Foods,39.7506,OUT049,Supermarket Type1,721.0614
FDN32,17.5,Low Fat,0.01558456,Fruits and Vegetables,185.1266,OUT049,Supermarket Type1,4795.0916
DRJ37,,Low Fat,0.060805497,Soft Drinks,150.8024,OUT027,Supermarket Type3,3339.6528
FDI09,20.75,Regular,0.129864461,Seafood,240.188,OUT018,Supermarket Type2,5992.2
DRD12,,Low Fat,0.0,Soft Drinks,89.4146,OUT027,Supermarket Type3,2645.2234
DRK39,7.02,Low Fat,0.049942926,Dairy,82.425,OUT049,Supermarket Type1,1414.825
FDS56,5.785,Regular,0.038817121,Fruits and Vegetables,262.6252,OUT049,Supermarket Type1,524.6504
NCO53,16.2,Low Fat,0.175898114,Health and Hygiene,183.7608,OUT018,Supermarket Type2,2940.1728
FDT23,7.72,reg,0.074847665,Breads,78.8986,OUT049,Supermarket Type1,623.1888
NCS29,,LF,0.069208684,Health and Hygiene,264.0884,OUT027,Supermarket Type3,4504.8028
FDH02,,Regular,0.0,Canned,91.8488,OUT027,Supermarket Type3,2716.4640000000004
FDR09,,Low Fat,0.077348214,Snack Foods,259.7962,OUT027,Supermarket Type3,8028.8822
FDB32,20.6,Low Fat,0.023548476000000002,Fruits and Vegetables,93.3778,OUT018,Supermarket Type2,1314.2892
FDG09,20.6,Regular,0.048010812,Fruits and Vegetables,187.7556,OUT049,Supermarket Type1,3004.0896
NCJ19,,Low Fat,0.117607719,Others,55.2588,OUT027,Supermarket Type3,2748.4224
FDC26,10.195,Low Fat,0.126579586,Canned,112.2886,OUT049,Supermarket Type1,2557.3378
FDN15,17.5,Low Fat,0.016802225,Meat,138.518,OUT018,Supermarket Type2,2376.906
DRH11,,Low Fat,0.075192072,Hard Drinks,56.0614,OUT027,Supermarket Type3,2597.2858
NCY17,18.2,Low Fat,0.16334971,Health and Hygiene,45.1086,OUT049,Supermarket Type1,669.1289999999999
DRY23,9.395,Regular,0.109265987,Soft Drinks,42.3112,OUT049,Supermarket Type1,980.0576
FDP56,,Low Fat,0.046259035999999996,Fruits and Vegetables,47.4692,OUT027,Supermarket Type3,1576.6144
NCO55,12.8,LF,0.09140807599999999,Others,108.9938,OUT018,Supermarket Type2,1071.938
DRF01,,Low Fat,0.174232377,Soft Drinks,146.6102,OUT027,Supermarket Type3,1895.5326
NCI17,8.645,low fat,0.144006886,Health and Hygiene,94.741,OUT018,Supermarket Type2,1061.951
NCE19,8.97,Low Fat,0.09315923300000001,Household,55.7956,OUT049,Supermarket Type1,1037.3164
FDR01,5.405,Regular,0.053839714000000004,Canned,198.6742,OUT018,Supermarket Type2,2388.8904
FDC32,,Low Fat,0.09862906199999999,Fruits and Vegetables,90.6462,OUT027,Supermarket Type3,2406.2012
FDF11,10.195,Regular,0.017658634,Starchy Foods,240.1538,OUT049,Supermarket Type1,1442.1228
FDY04,,Regular,0.042270750999999995,Frozen Foods,162.52100000000002,OUT027,Supermarket Type3,4567.388
FDU25,12.35,Low Fat,0.026722744,Canned,59.2246,OUT049,Supermarket Type1,984.7182
FDW02,,Regular,0.037516862000000005,Dairy,124.3704,OUT027,Supermarket Type3,3004.0896
FDQ25,8.63,Regular,0.028391879,Canned,173.9422,OUT018,Supermarket Type2,4138.6128
NCS06,7.935,Low Fat,0.031866022,Household,261.291,OUT018,Supermarket Type2,2892.901
FDC29,,Regular,0.024088444,Frozen Foods,112.7176,OUT027,Supermarket Type3,1832.2816
FDB03,17.75,Regular,0.157075658,Dairy,240.5538,OUT049,Supermarket Type1,3845.6608
FDV43,,Low Fat,0.076483451,Fruits and Vegetables,43.4086,OUT027,Supermarket Type3,847.5634
FDG44,6.13,Low Fat,0.10234983,Fruits and Vegetables,55.0298,OUT049,Supermarket Type1,539.298
